大專校院校別學生數,,,
1024,崑山科技大學,36,11 臺南市
1024,崑山科技大學,305,11 臺南市
1024,崑山科技大學,"7,050",11 臺南市
1024,崑山科技大學,15,11 臺南市
1024,崑山科技大學,156,11 臺南市
1024,崑山科技大學,"2,681",11 臺南市
1024,崑山科技大學,259,11 臺南市
1024,崑山科技大學,35,11 臺南市
1025,嘉南藥理大學,188,11 臺南市
1025,嘉南藥理大學,"9,425",11 臺南市
1025,嘉南藥理大學,87,11 臺南市
1025,嘉南藥理大學,3,11 臺南市
1025,嘉南藥理大學,194,11 臺南市
1025,嘉南藥理大學,"1,918",11 臺南市
1025,嘉南藥理大學,419,11 臺南市
1026,樹德科技大學,34,12 高雄市
1026,樹德科技大學,249,12 高雄市
1026,樹德科技大學,"7,430",12 高雄市
1026,樹德科技大學,8,12 高雄市
1026,樹德科技大學,424,12 高雄市
1026,樹德科技大學,"1,344",12 高雄市
1026,樹德科技大學,557,12 高雄市
1026,樹德科技大學,450,12 高雄市
1027,慈濟大學,114,15 花蓮縣
1027,慈濟大學,344,15 花蓮縣
1027,慈濟大學,"2,896",15 花蓮縣
1027,慈濟大學,29,15 花蓮縣
1028,臺北醫學大學,563,30 臺北市
1028,臺北醫學大學,644,30 臺北市
1028,臺北醫學大學,"4,477",30 臺北市
1028,臺北醫學大學,2,30 臺北市
1028,臺北醫學大學,307,30 臺北市
1029,中山醫學大學,180,19 臺中市
1029,中山醫學大學,514,19 臺中市
1029,中山醫學大學,"5,853",19 臺中市
1029,中山醫學大學,162,19 臺中市
1029,中山醫學大學,124,19 臺中市
1030,龍華科技大學,290,03 桃園市
1030,龍華科技大學,"6,938",03 桃園市
1030,龍華科技大學,37,03 桃園市
1030,龍華科技大學,555,03 桃園市
1030,龍華科技大學,112,03 桃園市
1030,龍華科技大學,"3,674",03 桃園市
1031,輔英科技大學,159,12 高雄市
1031,輔英科技大學,"3,626",12 高雄市
1031,輔英科技大學,"1,533",12 高雄市
1031,輔英科技大學,"2,751",12 高雄市
1031,輔英科技大學,103,12 高雄市
1031,輔英科技大學,627,12 高雄市
1031,輔英科技大學,992,12 高雄市
1032,明新科技大學,223,04 新竹縣
1032,明新科技大學,"7,433",04 新竹縣
1032,明新科技大學,21,04 新竹縣
1032,明新科技大學,37,04 新竹縣
1032,明新科技大學,286,04 新竹縣
1032,明新科技大學,"2,979",04 新竹縣
1032,明新科技大學,693,04 新竹縣
1032,明新科技大學,214,04 新竹縣
1033,長榮大學,46,11 臺南市
1033,長榮大學,308,11 臺南市
1033,長榮大學,"7,387",11 臺南市
1033,長榮大學,122,11 臺南市
1033,長榮大學,385,11 臺南市
1034,弘光科技大學,14,06 臺中市
1034,弘光科技大學,186,06 臺中市
1034,弘光科技大學,"7,221",06 臺中市
1034,弘光科技大學,699,06 臺中市
1034,弘光科技大學,260,06 臺中市
1034,弘光科技大學,92,06 臺中市
1034,弘光科技大學,"3,312",06 臺中市
1034,弘光科技大學,786,06 臺中市
1034,弘光科技大學,130,06 臺中市
1035,中國醫藥大學,385,19 臺中市
1035,中國醫藥大學,482,19 臺中市
1035,中國醫藥大學,"6,241",19 臺中市
1035,中國醫藥大學,94,19 臺中市
1035,中國醫藥大學,1,19 臺中市
1036,健行科技大學,283,03 桃園市
1036,健行科技大學,"6,627",03 桃園市
1036,健行科技大學,43,03 桃園市
1036,健行科技大學,1,03 桃園市
1036,健行科技大學,46,03 桃園市
1036,健行科技大學,"4,021",03 桃園市
1036,健行科技大學,258,03 桃園市
1037,正修科技大學,13,12 高雄市
1037,正修科技大學,362,12 高雄市
1037,正修科技大學,"8,421",12 高雄市
1037,正修科技大學,76,12 高雄市
1037,正修科技大學,200,12 高雄市
1037,正修科技大學,185,12 高雄市
1037,正修科技大學,"5,069",12 高雄市
1037,正修科技大學,"2,024",12 高雄市
1037,正修科技大學,"1,123",12 高雄市
1038,萬能科技大學,152,03 桃園市
1038,萬能科技大學,"6,098",03 桃園市
1038,萬能科技大學,106,03 桃園市
1038,萬能科技大學,"2,635",03 桃園市
1038,萬能科技大學,638,03 桃園市
1038,萬能科技大學,62,03 桃園市
1039,玄奘大學,2,18 新竹市
1039,玄奘大學,247,18 新竹市
1039,玄奘大學,"1,945",18 新竹市
1039,玄奘大學,142,18 新竹市
1039,玄奘大學,72,18 新竹市
1040,建國科技大學,151,07 彰化縣
1040,建國科技大學,"4,002",07 彰化縣
1040,建國科技大學,1,07 彰化縣
1040,建國科技大學,"2,021",07 彰化縣
1040,建國科技大學,325,07 彰化縣
1040,建國科技大學,120,07 彰化縣
1041,明志科技大學,22,01 新北市
1041,明志科技大學,468,01 新北市
1041,明志科技大學,"3,607",01 新北市
1041,明志科技大學,18,01 新北市
1041,明志科技大學,377,01 新北市
1042,高苑科技大學,69,12 高雄市
1042,高苑科技大學,"1,807",12 高雄市
1042,高苑科技大學,170,12 高雄市
1042,高苑科技大學,979,12 高雄市
1042,高苑科技大學,284,12 高雄市
1042,高苑科技大學,201,12 高雄市
1043,大仁科技大學,69,13 屏東縣
1043,大仁科技大學,"3,399",13 屏東縣
1043,大仁科技大學,1,13 屏東縣
1043,大仁科技大學,161,13 屏東縣
1043,大仁科技大學,266,13 屏東縣
1043,大仁科技大學,"1,393",13 屏東縣
1043,大仁科技大學,100,13 屏東縣
1044,聖約翰科技大學,93,01 新北市
1044,聖約翰科技大學,"1,482",01 新北市
1044,聖約翰科技大學,2,01 新北市
1044,聖約翰科技大學,252,01 新北市
1044,聖約翰科技大學,114,01 新北市
1044,聖約翰科技大學,323,01 新北市
1044,聖約翰科技大學,66,01 新北市
1044,聖約翰科技大學,59,01 新北市
1045,嶺東科技大學,255,19 臺中市
1045,嶺東科技大學,"7,296",19 臺中市
1045,嶺東科技大學,5,19 臺中市
1045,嶺東科技大學,166,19 臺中市
1045,嶺東科技大學,"2,788",19 臺中市
1046,中國科技大學,151,30 臺北市
1046,中國科技大學,"6,374",30 臺北市
1046,中國科技大學,77,30 臺北市
1046,中國科技大學,"1,278",30 臺北市
1046,中國科技大學,460,30 臺北市
1046,中國科技大學,2,30 臺北市
1046,中國科技大學,473,30 臺北市
1047,中臺科技大學,15,19 臺中市
1047,中臺科技大學,124,19 臺中市
1047,中臺科技大學,"4,638",19 臺中市
1047,中臺科技大學,529,19 臺中市
1047,中臺科技大學,18,19 臺中市
1047,中臺科技大學,246,19 臺中市
1047,中臺科技大學,"1,596",19 臺中市
1047,中臺科技大學,"1,004",19 臺中市
1048,亞洲大學,243,06 臺中市
1048,亞洲大學,629,06 臺中市
1048,亞洲大學,"9,388",06 臺中市
1048,亞洲大學,387,06 臺中市
1048,亞洲大學,774,06 臺中市
1049,開南大學,222,03 桃園市
1049,開南大學,"4,032",03 桃園市
1049,開南大學,333,03 桃園市
1049,開南大學,"1,000",03 桃園市
1050,佛光大學,62,02 宜蘭縣
1050,佛光大學,449,02 宜蘭縣
1050,佛光大學,"2,825",02 宜蘭縣
1050,佛光大學,122,02 宜蘭縣
1051,台南應用科技大學,96,11 臺南市
1051,台南應用科技大學,"7,914",11 臺南市
1051,台南應用科技大學,480,11 臺南市
1051,台南應用科技大學,"1,002",11 臺南市
1051,台南應用科技大學,105,11 臺南市
1051,台南應用科技大學,"2,497",11 臺南市
1051,台南應用科技大學,269,11 臺南市
